Artskonto;Omkostningssted;PSP-element;Profitcenter;Ordre;Debet/kredit;Beløb;Næste agent;Tekst;Betalingsart;Påligningsår;Betalingsmodtagernr.;Betalingsmodtagernr.kode;Ydelsesmodtagernr.;Ydelsesmodtagernr.kode;Ydelsesperiode fra;Ydelsesperiode til;Oplysningspligtnr.;Oplysningspligtmodtagernr.kode;Oplysningspligtkode;Netværk;Operation;Mængde;Mængdeenhed;Referencenøgle
90540000;;;;;Debet;48682,00;;undefined - Udbetaling fra Skatt               Meddelnr. 02966617123250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;2115,00;;undefined - Silkeborg Kommune                  Meddelnr. 02965553723250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2115,00;;undefined - Silkeborg Kommune                  Meddelnr. 02965553723250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;5526,00;;undefined - Rejsekort:K000006312;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5526,00;;undefined - Rejsekort:K000006312;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;5526,00;;undefined - Rejsekort:K000006311;;;;;;;;;;;;;;;;
90540000;;;;;Debet;5526,00;;undefined - Rejsekort:K000006311;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1995,50;;undefined - Rejsekort:K000006308;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1995,50;;undefined - Rejsekort:K000006308;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;34748,00;;undefined - Mariagerfjord Kommun               Meddelnr. 02971223723250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;34748,00;;undefined - Mariagerfjord Kommun               Meddelnr. 02971223723250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;4879,00;;undefined - Dagpengerefusion                   Meddelnr. 02965568423250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;4879,00;;undefined - Dagpengerefusion                   Meddelnr. 02965568423250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;1593,00;;undefined - Dagpenge lønrefusion               Meddelnr. 02968531723250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;1593,00;;undefined - Dagpenge lønrefusion               Meddelnr. 02968531723250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;2686,00;;undefined - Boligforeningen Kron;;;;;;;;;;;;;;;;
90540000;;;;;Debet;2686,00;;undefined - Boligforeningen Kron;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;6,25;;undefined - Betaling iht. saldo;;;;;;;;;;;;;;;;
90540000;;;;;Debet;6,25;;undefined - Betaling iht. saldo;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;921,00;;undefined - sygerefusion fra Aar               Meddelnr. 19177585023250;;;;;;;;;;;;;;;;
90540000;;;;;Debet;921,00;;undefined - sygerefusion fra Aar               Meddelnr. 19177585023250;;;;;;;;;;;;;;;;
95990009;;;;;Kredit;9279,12;;undefined - Udenl. overf. 7464013737050923S103 B230905M1713105;;;;;;;;;;;;;;;;
90540000;;;;;Debet;9279,12;;undefined - Udenl. overf. 7464013737050923S103 B230905M1713105;;;;;;;;;;;;;;;;

